unique_id,painting,emotional_intensity,evokes_sombre,evokes_content,evokes_calm,evokes_uneasy,prominent_colour_count,prominent_object_count,place_bedroom,place_office,place_living_room,place_dining_room,view_friends,view_family,view_coworkers,view_by_yourself,like_fall,like_winter,like_spring,like_summer,monetary_value,text_clock_feels,text_clock_food,text_clock_music,text_starry_feels,text_starry_food,text_starry_music,text_lilies_feels,text_lilies_food,text_lilies_music
54,The Water Lily Pond,7,1,5,5,1,9,9,0,1,1,1,1,1,1,1,0,0,0,1,1500.0,0.02111324376199616,0.011148272017837236,0.01730769230769231,0.008440913604766634,0.0011560693641618498,0.00794351279788173,0.0,0.0035046728971962616,0.008179078777442962
56,The Water Lily Pond,3,1,5,5,2,3,1,0,0,1,0,0,1,0,1,0,0,1,0,2000000.0,0.013435700575815739,0.04793756967670011,0.06692307692307693,0.009433962264150943,0.005780346820809248,0.033097969991173884,0.002039775624681285,0.009345794392523364,0.02927249246663797
58,The Water Lily Pond,3,1,5,4,1,2,1,0,1,1,0,0,1,0,1,0,0,1,0,2000.0,0.042546385156749834,0.04459308807134893,0.09576923076923079,0.0938430983118173,0.10520231213872831,0.06663724624889672,0.09331973482916879,0.04789719626168224,0.07404218682737838
59,The Water Lily Pond,8,1,5,5,1,3,1,0,0,1,1,1,1,0,0,0,0,1,1,20000000.0,0.19897632757517592,0.0011148272017837235,0.10038461538461539,0.04220456802383316,0.0,0.07811120917917035,0.0382457929627741,0.0,0.07877744296168745
61,The Water Lily Pond,7,1,5,5,1,2,3,0,0,1,1,1,1,0,1,0,0,1,1,20000.0,0.100127959053103,0.007803790412486064,0.06846153846153846,0.01737835153922542,0.0023121387283236996,0.0851721094439541,0.018357980622131564,0.002336448598130841,0.08006887645286268
63,The Water Lily Pond,7,4,5,5,1,6,3,1,0,0,0,0,0,0,1,0,0,0,1,200000.0,0.135956493921945,0.021181716833890748,0.07807692307692307,0.023336643495531276,0.03468208092485549,0.056045895851721095,0.014788373278939318,0.008177570093457943,0.04261730520878175
64,The Water Lily Pond,3,3,4,4,1,2,2,0,1,1,0,0,0,1,0,0,0,1,1,100.0,0.006397952655150352,0.004459308807134894,0.025384615384615387,0.007944389275074478,0.0,0.014563106796116505,0.007649158592554819,0.002336448598130841,0.01162290142057684
65,The Water Lily Pond,8,1,5,5,1,2,2,0,1,1,0,1,1,0,1,0,0,1,0,500.0,0.0012795905310300703,0.026755852842809364,0.008076923076923077,0.0,0.09132947976878612,0.0,0.0,0.036214953271028034,0.0
66,The Water Lily Pond,6,1,5,5,1,2,1,0,0,1,1,0,1,1,0,0,0,1,0,50.0,0.002239283429302623,0.026755852842809364,0.0003846153846153846,0.018867924528301886,0.006936416184971098,0.0,0.033656297807241206,0.010514018691588784,0.0
67,The Water Lily Pond,9,1,5,5,1,4,4,1,1,0,0,1,1,1,1,0,0,1,0,350.0,0.024632117722328855,0.007803790412486065,0.037307692307692306,0.013406156901688181,0.013872832369942197,0.045013239187996476,0.009178990311065782,0.002336448598130841,0.03314679294016358
68,The Water Lily Pond,6,1,4,4,1,3,3,1,0,1,0,1,1,0,0,0,0,0,1,1000.0,0.0067178502879078695,0.0011148272017837235,0.006538461538461538,0.005461767626613705,0.0,0.0048543689320388345,0.011218765935747067,0.0,0.010331467929401636
69,The Water Lily Pond,3,1,5,5,1,5,2,0,0,1,1,1,1,0,1,0,0,1,0,60000000.0,0.019513755598208574,0.03455964325529543,0.0,0.017874875868917575,0.010404624277456647,0.0,0.009178990311065782,0.009345794392523364,0.0
71,The Water Lily Pond,3,1,5,3,2,1,1,0,0,1,1,1,1,0,0,0,0,1,0,20.0,0.0003198976327575176,0.002229654403567447,0.005384615384615384,0.0,0.0,0.01059135039717564,0.0,0.0,0.005596211795092553
72,The Water Lily Pond,5,1,5,4,1,1,2,1,0,1,1,1,1,0,1,0,0,1,1,2000.0,0.08541266794625721,0.002229654403567447,0.001923076923076923,0.011420059582919563,0.0,0.0,0.009178990311065782,0.002336448598130841,0.0
73,The Water Lily Pond,7,2,5,5,2,3,3,1,1,1,1,1,1,1,0,0,0,1,1,10000000.0,0.07997440818937941,0.011148272017837236,0.06692307692307692,0.009930486593843098,0.003468208092485549,0.026478375992939104,0.0030596634370219276,0.003504672897196261,0.017219113215669393
74,The Water Lily Pond,8,1,5,5,1,20,4,0,1,1,1,1,1,1,1,0,0,1,0,400000000.0,0.0291106845809341,0.004459308807134894,0.054615384615384614,0.008937437934458788,0.0,0.06310679611650485,0.001529831718510964,0.0011682242990654205,0.05596211795092553
76,The Water Lily Pond,7,1,5,5,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,7000.0,0.019513755598208574,0.0011148272017837235,0.0007692307692307692,0.006951340615690168,0.0,0.0,0.0,0.0,0.0
77,The Water Lily Pond,7,2,5,4,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,30.0,0.09181062060140756,0.042363433667781496,0.054230769230769235,0.01737835153922542,0.005780346820809248,0.02118270079435128,0.010708822029576747,0.009345794392523364,0.015927679724494187
78,The Water Lily Pond,9,2,4,5,2,8,1,1,0,0,1,1,1,0,1,0,0,1,0,100000.0,0.09948816378758799,0.04793756967670011,0.08653846153846152,0.005958291956305859,0.005780346820809248,0.03574580759046779,0.002039775624681285,0.009345794392523364,0.026259147653895823
79,The Water Lily Pond,3,1,4,3,1,4,3,0,0,1,0,1,1,0,0,0,0,1,0,200000.0,0.2120921305182342,0.0668896321070234,0.11423076923076929,0.03674280039721947,0.017341040462427744,0.05339805825242719,0.027027027027027032,0.010514018691588784,0.03572965992251398
80,The Water Lily Pond,2,1,5,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1000.0,0.10204734484964811,0.0033444816053511705,0.013846153846153845,0.016385302879841114,0.003468208092485549,0.00529567519858782,0.011218765935747067,0.0,0.006026689625484288
81,The Water Lily Pond,7,1,4,4,1,2,1,0,1,1,0,1,1,0,0,0,0,1,1,300.0,0.0003198976327575176,0.026755852842809364,0.0007692307692307692,0.0009930486593843098,0.006936416184971098,0.0022065313327449252,0.0005099439061703213,0.010514018691588784,0.0008609556607834697
82,The Water Lily Pond,10,1,5,4,1,4,4,0,0,1,0,1,0,0,0,0,0,1,0,500.0,0.108765195137556,0.004459308807134894,0.002692307692307692,0.024826216484607748,0.0,0.0,0.017338092809790925,0.0035046728971962616,0.0012914334911752045
83,The Water Lily Pond,8,1,5,5,1,3,2,0,0,1,1,1,1,0,1,0,0,1,1,5000000.0,0.08477287268074217,0.044593088071348944,0.04038461538461539,0.008440913604766634,0.005780346820809248,0.041924095322153576,0.006629270780214177,0.009345794392523364,0.03142488161859665
84,The Water Lily Pond,7,3,4,4,2,1,1,1,0,1,0,1,0,1,0,0,0,0,1,20.0,0.08157389635316699,0.03121516164994426,0.061538461538461535,0.004965243296921549,0.006936416184971098,0.025595763459841134,0.0015298317185109638,0.005841121495327103,0.015927679724494187
87,The Water Lily Pond,8,1,5,4,1,2,3,0,0,1,1,1,1,0,1,0,0,1,0,10000.0,0.0019193857965451055,0.002229654403567447,0.018461538461538463,0.0029791459781529296,0.0,0.029567519858781997,0.0035696073431922487,0.0,0.02324580284115368
91,The Water Lily Pond,10,1,5,5,1,5,4,1,0,1,0,1,1,1,1,0,0,1,1,75000.0,0.08861164427383238,0.014492753623188406,0.026153846153846153,0.020854021847070504,0.0023121387283236996,0.011032656663724626,0.012238653748087708,0.0,0.006026689625484288
92,The Water Lily Pond,8,1,4,4,1,5,3,0,0,1,0,1,1,0,0,0,0,1,0,300.0,0.011516314779270634,0.02564102564102564,0.09730769230769232,0.0024826216484607746,0.021965317919075144,0.05251544571932922,0.0,0.0011682242990654205,0.03357727077055532
93,The Water Lily Pond,4,1,5,3,1,1,2,0,0,1,1,1,1,0,1,0,0,1,1,10000.0,0.019513755598208574,0.026755852842809364,0.022692307692307692,0.006951340615690168,0.006936416184971098,0.010150044130626656,0.0,0.010514018691588784,0.004735256134309083
94,The Water Lily Pond,3,1,5,5,1,2,2,1,0,0,0,0,1,0,0,0,0,1,0,350.0,0.09117082533589252,0.013377926421404682,0.01076923076923077,0.008937437934458788,0.006936416184971098,0.007943512797881731,0.010708822029576745,0.018691588785046728,0.006026689625484288
95,The Water Lily Pond,9,2,5,5,1,4,3,0,0,1,0,0,0,0,1,0,0,1,1,100.0,0.1036468330134357,0.045707915273132664,0.06653846153846155,0.014399205561072492,0.008092485549132947,0.03221535745807591,0.011218765935747069,0.010514018691588784,0.0284115368058545
96,The Water Lily Pond,8,1,5,5,1,4,6,1,1,1,1,1,1,0,1,0,0,1,1,600000.0,0.04254638515674984,0.002229654403567447,0.01769230769230769,0.013406156901688185,0.0011560693641618498,0.0057369814651368044,0.012238653748087712,0.0,0.002582866982350409
97,The Water Lily Pond,8,1,5,4,1,10,1,0,1,1,1,1,1,0,1,0,0,1,0,8000.0,0.12028150991682664,0.011148272017837236,0.0011538461538461537,0.017874875868917575,0.016184971098265895,0.0,0.011728709841917389,0.005841121495327103,0.0
98,The Water Lily Pond,10,1,5,5,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1,30.0,0.3112603966730646,0.05462653288740244,0.04115384615384616,0.0615690168818272,0.010404624277456646,0.03221535745807591,0.03467618561958184,0.011682242990654205,0.05380972879896685
99,The Water Lily Pond,3,1,4,5,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,100.0,0.08317338451695458,0.0033444816053511705,0.054615384615384614,0.005958291956305859,0.008092485549132947,0.021624007060900268,0.0025497195308516064,0.009345794392523364,0.015066724063710719
101,The Water Lily Pond,2,2,5,5,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,100000.0,0.007037747920665387,0.006688963210702341,0.0034615384615384616,0.0019860973187686196,0.009248554913294798,0.001323918799646955,0.0,0.0011682242990654205,0.0
102,The Water Lily Pond,6,1,4,4,1,3,1,0,0,1,0,1,1,1,0,0,0,1,0,100000.0,0.11772232885476647,0.05351170568561873,0.12999999999999998,0.033763654419066536,0.015028901734104046,0.060017652250661975,0.01733809280979092,0.014018691588785047,0.04476969436074042
104,The Water Lily Pond,8,1,5,4,1,5,8,0,1,1,1,1,0,0,1,0,0,1,1,400.0,0.02815099168266155,0.007803790412486065,0.028846153846153844,0.020854021847070504,0.015028901734104046,0.03089143865842895,0.010198878123406425,0.002336448598130841,0.023676280671545417
105,The Water Lily Pond,3,1,4,4,2,1,2,0,0,1,0,0,1,0,0,0,0,1,0,60000.0,0.09916826615483046,0.010033444816053512,0.002307692307692308,0.013406156901688183,0.025433526011560695,0.0,0.009688934217236104,0.02570093457943925,0.0
107,The Water Lily Pond,9,2,5,5,1,2,3,1,1,1,1,1,1,0,1,0,0,1,0,100000.0,0.007677543186180422,0.0011148272017837235,0.019230769230769232,0.0024826216484607746,0.0,0.018976169461606355,0.003059663437021928,0.0,0.022384847180370208
108,The Water Lily Pond,6,1,5,5,2,3,1,0,0,0,0,1,1,0,0,0,0,1,0,50000.0,0.09852847088931542,0.007803790412486065,0.013076923076923076,0.0253227408142999,0.015028901734104046,0.003089143865842895,0.01733809280979092,0.002336448598130841,0.00043047783039173483
109,The Water Lily Pond,8,4,4,5,1,2,1,0,0,1,1,1,1,0,0,0,0,1,1,4000.0,0.019513755598208574,0.026755852842809364,0.022692307692307692,0.006951340615690168,0.09132947976878612,0.030450132391879967,0.0,0.036214953271028034,0.02582866982350409
110,The Water Lily Pond,9,3,5,5,3,1,2,1,0,1,0,0,0,1,0,0,0,1,0,400.0,0.08861164427383238,0.002229654403567447,0.06653846153846155,0.008937437934458788,0.0,0.03221535745807591,0.0030596634370219276,0.0,0.02324580284115368
112,The Water Lily Pond,6,2,4,4,1,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.27927063339731284,0.008918617614269788,0.06346153846153846,0.04121151936444887,0.008092485549132947,0.035304501323918804,0.02600713921468639,0.002336448598130841,0.02023245802841154
114,The Water Lily Pond,8,2,4,4,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,100.0,0.0006397952655150352,0.005574136008918618,0.09153846153846155,0.0,0.0011560693641618498,0.03751103265666373,0.0,0.0,0.029272492466637965
117,The Water Lily Pond,5,1,4,4,2,3,1,1,0,0,0,1,1,0,0,0,0,1,1,80.0,0.13691618682021756,0.032329988851727984,0.0003846153846153846,0.027805362462760677,0.008092485549132947,0.0,0.01580826109127996,0.010514018691588784,0.0
118,The Water Lily Pond,2,1,4,4,2,1,2,0,0,1,0,0,1,0,0,0,0,0,1,500.0,0.008317338451695458,0.0011148272017837235,0.003076923076923077,0.0019860973187686196,0.0,0.0044130626654898504,0.004589495155532891,0.0,0.002152389151958674
122,The Water Lily Pond,4,1,5,5,1,2,2,1,1,1,1,1,1,1,0,0,0,1,0,50000000.0,0.2680742162507998,0.033444816053511704,0.14807692307692305,0.07696127110228401,0.024277456647398842,0.11253309796999118,0.049974502804691484,0.012850467289719624,0.10503659061558329
123,The Water Lily Pond,6,1,5,5,1,3,1,1,1,1,0,1,1,1,1,0,0,1,1,200.0,0.1525911708253359,0.006688963210702341,0.003076923076923077,0.027805362462760674,0.003468208092485549,0.001323918799646955,0.021417644059153498,0.005841121495327103,0.00043047783039173483
124,The Water Lily Pond,9,2,2,4,4,2,2,1,1,1,0,1,1,1,0,0,0,1,0,50.0,0.13787587971849008,0.002229654403567447,0.10615384615384614,0.10029791459781529,0.0,0.05869373345101502,0.09178990311065782,0.0,0.056392595781317265
125,The Water Lily Pond,4,2,4,4,2,4,2,0,0,1,0,1,1,1,0,0,0,1,0,500.0,0.04670505438259757,0.0011148272017837235,0.03884615384615385,0.01886792452830189,0.0023121387283236996,0.03883495145631068,0.026517083120856703,0.0,0.027981058975462762
126,The Water Lily Pond,5,3,5,4,2,3,2,0,0,1,1,1,1,1,0,0,0,1,1,200.0,0.33237364043506085,0.010033444816053512,0.07807692307692307,0.050148957298907636,0.004624277456647399,0.09664607237422772,0.03467618561958184,0.003504672897196261,0.09427464485578993
127,The Water Lily Pond,10,1,5,5,1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,100.0,0.08285348688419707,0.023411371237458192,0.05692307692307692,0.004965243296921549,0.003468208092485549,0.022506619593998238,0.0015298317185109638,0.003504672897196261,0.015066724063710719
130,The Water Lily Pond,8,1,5,5,1,4,1,0,0,1,1,1,1,0,1,0,0,0,1,120.0,0.11868202175303905,0.016722408026755856,0.010384615384615384,0.022840119165839126,0.020809248554913295,0.009267431597528686,0.009178990311065782,0.018691588785046728,0.013775290572535515
131,The Water Lily Pond,2,1,5,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,100.0,0.10556621880998081,0.002229654403567447,0.07461538461538461,0.015888778550148957,0.0,0.03133274492497794,0.022437531871494137,0.0,0.02927249246663797
132,The Water Lily Pond,6,1,5,4,1,1,2,0,0,1,0,1,1,1,0,0,0,0,1,1000.0,0.00831733845169546,0.0011148272017837235,0.01884615384615385,0.006454816285998014,0.008092485549132947,0.041482789055604596,0.005609382967873534,0.0035046728971962616,0.041325871717606544
134,The Water Lily Pond,2,2,4,5,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1,300.0,0.08253358925143954,0.030100334448160536,0.0011538461538461537,0.007944389275074478,0.006936416184971098,0.000441306266548985,0.007139214686384498,0.005841121495327103,0.0
135,The Water Lily Pond,9,2,5,4,1,3,2,0,1,1,0,1,1,1,1,0,0,1,0,60.0,0.005758157389635317,0.0011148272017837235,0.012307692307692306,0.004468718967229395,0.0011560693641618498,0.006619593998234774,0.0010198878123406426,0.0,0.002582866982350409
138,The Water Lily Pond,3,2,4,3,2,1,3,0,0,1,0,1,1,1,0,0,0,1,1,10000.0,0.11548304542546386,0.021181716833890748,0.06692307692307693,0.02631578947368421,0.03468208092485549,0.02868490732568403,0.010708822029576745,0.008177570093457943,0.022815325010761944
139,The Water Lily Pond,3,1,5,4,1,4,1,0,0,1,0,1,0,0,0,0,0,1,0,50.0,0.019513755598208574,0.0011148272017837235,0.06307692307692309,0.006951340615690168,0.0,0.02824360105913504,0.0,0.0,0.019371502367628066
140,The Water Lily Pond,5,2,4,5,1,7,5,0,1,1,1,1,1,1,1,0,0,1,0,50.0,0.020153550863723606,0.007803790412486064,0.0,0.016385302879841114,0.0023121387283236996,0.0,0.004589495155532892,0.002336448598130841,0.0
141,The Water Lily Pond,5,2,4,4,2,4,5,0,0,1,1,1,1,0,0,0,0,1,1,1000000000.0,0.018234165067178502,0.043478260869565216,0.016923076923076923,0.01092353525322741,0.005780346820809248,0.00353045013239188,0.0005099439061703213,0.009345794392523364,0.0008609556607834697
142,The Water Lily Pond,4,2,4,4,2,3,2,0,0,0,0,1,1,0,1,0,0,0,1,25000.0,0.08797184900831734,0.044593088071348944,0.005769230769230769,0.018867924528301886,0.005780346820809248,0.01059135039717564,0.010708822029576745,0.009345794392523364,0.005596211795092553
144,The Water Lily Pond,4,1,5,5,2,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1000.0,0.154510556621881,0.05239687848383501,0.05923076923076923,0.012909632571996028,0.005780346820809248,0.02559576345984113,0.006119326874043856,0.009345794392523364,0.017649591046061126
145,The Water Lily Pond,4,2,5,5,1,9,4,0,0,0,1,0,0,0,1,0,0,1,0,700.0,0.004478566858605246,0.030100334448160536,0.023846153846153847,0.0004965243296921549,0.006936416184971098,0.008826125330979701,0.0,0.005841121495327103,0.01076194575979337
146,The Water Lily Pond,6,1,5,5,1,5,3,1,1,1,1,0,1,0,1,0,0,1,1,40.0,0.02015355086372361,0.004459308807134894,0.0003846153846153846,0.007447864945382323,0.003468208092485549,0.000441306266548985,0.0,0.0035046728971962616,0.0
147,The Water Lily Pond,5,1,4,4,2,1,2,1,1,0,0,0,0,0,1,0,0,1,0,1000.0,0.01183621241202815,0.004459308807134894,0.009615384615384614,0.062065541211519366,0.015028901734104046,0.011915269196822596,0.07241203467618561,0.005841121495327103,0.007318123116659492
149,The Water Lily Pond,4,1,5,5,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,30.0,0.023672424824056303,0.0379041248606466,0.012307692307692308,0.008440913604766634,0.048554913294797684,0.0044130626654898504,0.0005099439061703213,0.009345794392523364,0.0008609556607834697
151,The Water Lily Pond,8,1,5,4,1,2,1,1,1,1,1,1,1,0,0,0,0,1,0,50.0,0.12635956493921946,0.04793756967670011,0.14923076923076922,0.08291956305858987,0.005780346820809248,0.10458958517210946,0.08924018357980622,0.009345794392523364,0.08996986655187257
154,The Water Lily Pond,9,1,5,4,1,1,2,0,0,1,0,1,1,0,1,0,0,0,1,200.0,0.023992322456813823,0.0011148272017837235,0.05423076923076923,0.014399205561072492,0.0,0.021624007060900268,0.00815910249872514,0.0,0.015066724063710719
155,The Water Lily Pond,8,2,4,5,1,3,2,1,0,0,0,0,1,0,0,0,0,1,0,20000.0,0.04030710172744722,0.006688963210702341,0.03192307692307693,0.018371400198609732,0.009248554913294798,0.06090026478375993,0.017848036715961243,0.0011682242990654205,0.054240206629358585
157,The Water Lily Pond,10,3,5,5,1,2,1,1,0,0,0,1,1,0,1,0,0,1,1,200.0,0.020473448496481125,0.0011148272017837235,0.08653846153846154,0.019860973187686197,0.0,0.06045895851721095,0.015298317185109638,0.0,0.04735256134309083
159,The Water Lily Pond,8,1,4,5,1,1,2,0,0,1,1,1,1,1,1,0,0,0,1,40.0,0.007677543186180423,0.007803790412486065,0.01576923076923077,0.011420059582919563,0.015028901734104046,0.03442188879082083,0.014788373278939317,0.002336448598130841,0.027120103314679296
160,The Water Lily Pond,3,1,4,5,1,1,3,1,1,1,0,0,1,0,0,0,0,1,1,500.0,0.0012795905310300703,0.0033444816053511705,0.02076923076923077,0.0004965243296921549,0.003468208092485549,0.006619593998234775,0.0,0.0,0.0008609556607834697
162,The Water Lily Pond,8,1,4,5,1,4,5,1,0,1,1,1,1,1,1,0,0,1,0,1000.0,0.1692258477287268,0.027870680044593088,0.09576923076923077,0.013902681231380339,0.006936416184971098,0.08208296557811122,0.00815910249872514,0.010514018691588784,0.06715454154111064
163,The Water Lily Pond,3,1,4,5,1,4,2,0,1,1,0,1,1,1,0,0,0,1,1,25.0,0.07869481765834933,0.03121516164994426,0.07807692307692307,0.009433962264150943,0.006936416184971098,0.033539276257722864,0.005609382967873534,0.005841121495327103,0.02582866982350409
164,The Water Lily Pond,4,1,5,5,1,1,2,0,1,0,0,1,0,0,1,0,0,1,0,30000.0,0.019513755598208574,0.030100334448160536,0.01076923076923077,0.011916583912611717,0.006936416184971098,0.0035304501323918797,0.01172870984191739,0.005841121495327103,0.002152389151958674
165,The Water Lily Pond,3,1,5,5,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,10000000.0,0.04350607805502239,0.022296544035674472,0.07115384615384615,0.016881827209533268,0.03468208092485549,0.03486319505736982,0.012748597654258032,0.009345794392523364,0.021093413689195005
166,The Water Lily Pond,5,1,4,5,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,100.0,0.10492642354446578,0.0011148272017837235,0.05307692307692308,0.013902681231380337,0.0,0.044130626654898496,0.0030596634370219276,0.0,0.031424881618596634
167,The Water Lily Pond,7,1,5,5,1,1,2,0,1,1,0,1,0,0,1,0,0,1,0,400.0,0.03966730646193218,0.03121516164994426,0.044615384615384626,0.020357497517378347,0.006936416184971098,0.02206531332744925,0.025497195308516064,0.005841121495327103,0.02238484718037021
168,The Water Lily Pond,6,1,5,5,1,2,1,0,0,1,0,1,1,1,0,0,0,1,0,10000.0,0.0009596928982725527,0.026755852842809364,0.05961538461538462,0.0024826216484607746,0.006936416184971098,0.024713150926743165,0.0005099439061703213,0.010514018691588784,0.019371502367628066
169,The Water Lily Pond,4,1,4,4,2,3,2,1,1,1,0,1,1,1,0,0,0,0,1,250000000.0,0.0047984644913627635,0.0033444816053511705,0.05961538461538461,0.0014895729890764648,0.0011560693641618498,0.026037069726390118,0.0005099439061703213,0.0,0.019371502367628066
170,The Water Lily Pond,8,2,5,4,1,4,3,0,1,1,1,1,1,0,0,0,0,1,0,500.0,0.11676263595649393,0.03678929765886288,0.013076923076923076,0.04468718967229394,0.006936416184971098,0.0044130626654898504,0.030086690464048955,0.005841121495327103,0.006026689625484288
171,The Water Lily Pond,8,1,5,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,20.0,0.005758157389635317,0.0011148272017837235,0.0003846153846153846,0.0004965243296921549,0.0,0.0,0.0005099439061703213,0.0,0.0
172,The Water Lily Pond,3,1,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,13000.0,0.10620601407549585,0.03901895206243032,0.06423076923076924,0.050148957298907636,0.025433526011560695,0.029126213592233018,0.04844467108618051,0.012850467289719626,0.022384847180370215
